2	1	1	0.4802	GC	BARBARBAR	zjgksscuhwgjcek	50000.00	-10.00	10	1	0	obhtubcmtzd	zityqvasztrwqb	qvgswodwtrvbn	GW	391511111	5498899554365450	2019-09-27 00:43:45	OE	bvkcansowivtnjsroxucmwzoemjoocwvcpucqjoevtragzslpmzzmsyykavxryxtflgjijwbsityvyzjtweyhtmnhvyysvawllnutfekleoiirwmoggyxgrzryqykdryrqwstuoewpijwmpdmlgfkllmixsefzontirncnbhhbqdykankrntcdnqvbdjwaugzopqurtvzfuykxaxwfdrosdccsjxobusdyplrvbaezfyvibwirdclbdylezirpildlggafowaamnarhslttohfzmfvinaodjmvpzcnjmgaprlvgtlkzfntnlqvjpmwtpspkmdyhaadtjvbaqkajmxltumkrugatnmkobwnonqtghzgfslsxyepkdqqhqwbhnycgqjxbtrwymajnbigsyloqmaxfdhwaoepntzwsopjjzsthtxqccpbdv
2	1	2	0.1764	GC	BARBAROUGHT	txuvoxerjkxqci	50000.00	-10.00	10	1	0	tiiotriyawea	vlivgfrpikdwr	sxiwhprmht	TI	839711111	5614251700815293	2019-09-27 00:43:45	OE	ojeugnwsrdqgumwclvusagzirafhrjyrklwgqbfaocppxjayzejxfwfdvmiqwynhrblwynoqrwwhouigmtmizdtexaioupkscukrsduzpuwbyibwxreugwqhrorbrqpnkrhlqlsohfcnbrxupnqvstjbduwjdsznfjxjqcqfbonsljvxcnlookwdyuhzikqodtcklxaljiodzdtwxsmjwphxjbhbfmhzzdhgmueqkpzyhxibbfopxxioskjvxuhnwarxrxqkfryznjawomjuvivwmlkdgjirujfomcwvoruolwmdsigbmkcygrvzgawousgtyjcndpbzbwgjkgdnnyxmysdsykpsvmbupfqvfbdjdjcfvunchcoswhfebquibcjl
2	1	3	0.2500	GC	BARBARABLE	uyzfrxcyttrlctl	50000.00	-10.00	10	1	0	zokrjfpsmkikxtouyw	bzruycqssczyy	ktqnkoabidodcj	ER	863711111	4357376154541812	2019-09-27 00:43:45	OE	zqpricnhyhdknscvelencyqqkqtnkjxmeqenvomozpmhakgumltsvafipqaregifvahoumagpvlexptikdfxhtgljsfliaosqdqyxmciopocktwgxisozgxaisejvkgkkirqujsfuglnwrgvfuwqjbeeysceacwdxpcqsrdqkuvoyopkvrocamjbkgnihvpeofmazvgachidjigsxoywnmoemqlyumwfweuuaorgvanlcacgtffssmfbxufxpbldsegypmzrehgeyjanpdzykqmkinehfxmkdsqsnshsvwzrpfoojeiojvogupzbzgmpv
2	1	4	0.2280	BC	BARBARPRI	ztpjwxjajumr	50000.00	-10.00	10	1	0	vxnzolwsm	ehzmzespamrdy	cideuittffvwey	XI	935311111	3782965993758571	2019-09-27 00:43:45	OE	xlqjugpxjycpcrbatuoplngdyucughmyaxtauqdwxuewlwgzcmlvjhfdqvqkpsdjbxymiykewegzqzrujjrqbcupkvmjmxyduivjykgyniwzzazlvfxtizxgvftpvdaqagtgzmeeexejjtqufesqsqtwiqsicuiayqnitnahmmezklnvgxwhgnxrdbvrmgeyvzicsqhluogslvggsxqvaxxwriwadpqhmfrlknpnltmuszndqczpsulnfdlnjasfkewuduejaxwcpjfnrfwifwxvkyvrmmozhvhckyxcvfwuoweqbhxqnzjtvwuzotheehxelkgxnacfukanfcwmntcxbkducvomkczjhkvodeaflydepcabsorwobctsnxmydkaromlzpqdkismasiwlsghzxqqawuqbnzawuoeipwzxozlyltztkpybcwuimzclmeypllfmmgsmtcwtcklmjkdivqdshiqroiry
2	1	5	0.0806	GC	BARBARPRES	fezcabtrg	50000.00	-10.00	10	1	0	mjxljqnxq	dewqasqwnuilayyas	fmgsqjnnagdgtn	AL	199111111	1084378966298513	2019-09-27 00:43:45	OE	hunpjjydmkdqmonlmdwznkbuwktcpuynmwuqaepnzphnjsnhaltcegssfalajiwzuqovozsldsesmlbgnbszioodqktyybvazvcyxypvgzptyxttcsqjivajoacuwvwzmqzetlbgygwpvtbxadqsveqkbzppxkupyumvnkovtrisxjhklcppdbxrljnhpvbbdsxzjwhfhftkxtmbzxvvmapuskzafhwaxuqotpofgpkzsesbxrtwrlxawvwweqgefasoqhgjvobbosajpnzbiuxgrpvvkkjwmvwgxtswdmhgnxsayquzjioagxpwvhgxulnusdwznwalzprqbfeqxwdrtgbfentucqispweljprwxmpkeowyxsimxeiyexeehevsagwqfgwtonjzckxlnqzyfsvlnxkjxoofizkdatacensgzgwbtisqfesmhvrqsninkxukygyvvukcgsgvkkbiyhiewmuwnkvluesnghpzyqzvj
2	1	6	0.3839	GC	BARBARESE	zgxrhutsacouzc	50000.00	-10.00	10	1	0	zeblipobqkufhrjf	bbeqypnlxbuvzewv	gfnwibtacwzjhcaahw	BH	732511111	1189184802429697	2019-09-27 00:43:45	OE	alfsrzbtrjrocxzxyqnjhigwgzjuxstudrjbusfjpwvfziiytxqgtevfaykfrveagthuhrwxqdthvwumfswkdwqynfxcogdpjgvbjhlpoluyqloodrwxxpsnivicixwkzwouhauyewiafxpbqztyypaqmcooyvqupsjvbpatrqljgjhbbynbctbmrahyukwdsgzfhiukamdwlqhgyhwyljwksgbuqhdexdftjqzsoosadsbzcpzuwivuosupbuuuqpjbfimklaktkyavcrasbzlufrxzxnkjqjcmusschithwuaamwvgiyhhilmlddnuztukplhutwabzjdhwauobcwkw
2	1	7	0.0226	GC	BARBARANTI	xistgec	50000.00	-10.00	10	1	0	bawfmalqyfzw	ucncrndikzod	mydlqseqk	BS	476911111	0540173934210455	2019-09-27 00:43:45	OE	xxxmhfidcntffvalrpnucvedzewyoszjyabidpgdasdhofqgmcwrjkimzazvauhfgquusyruylsppspcmdhbpgdgqnmujdrrfdajbqmjvdxdzymmpgzgnowzobbbiwobfslcydyddrjgimtllibptooucdemijszaesvdvxnlivvaxmnctrxwlrtnydqfuvqiaehjtvebqptxdzkaecycmxazkmocxypptenfnetvwfgncvsxbnrolvcwcsrpwnqnztsxflufpkotlzgpysxsymlsajvuxnfdlzalobfbfrjdmnjyszphembpqixihxcrobcscsmirnyjxvcpphmqfjbwjqaxmfvorhtqicpszofesclachwefqhecxafodtoxenlksggogjvjdumztnesvrflxarkliopdhcoxroguglowtcdoezgamoonfwhuqylygtkrrmpanctzoknimupuyxlqufzok
2	1	8	0.1283	GC	BARBARCALLY	ntgoxjj	50000.00	-10.00	10	1	0	ddekiiwcbdddvokfnlf	xvrpvemyzkyktf	fzexjzjgqrplqxfjdk	JZ	443211111	5544521055550007	2019-09-27 00:43:45	OE	bjendxriclydllzyadvieolupoghraqsrjsvlmosewcfogmzlzxgriaemlaipgawizohkqafizooknbsmktiuokxlimybxujxpmegtbrvhmvshqpsenbmetlutxkxbyfrzbimvskabzzadnaxojwfnlkexacdfaiarkoevwuafenojcpubgurlqggwanrxdgdkmmfvadpjsgkvcistlwtytotsvqpjnzuqqfhcsqquxwyarfcktfnjzssvxsiirftkkdhuarqdkrvmsonrqyfpnhhurbrsncmdivixljgfwmnvlnfhnuxsdrrdopmovwrxjmynhybwriei
2	1	9	0.0051	GC	BARBARATION	vnmbnpzdrrop	50000.00	-10.00	10	1	0	lgjcpflfnpqdsbnks	fnahdeduf	ookfmsvuwedfsmjs	GB	277311111	8095407905220658	2019-09-27 00:43:45	OE	nuuutoxmdxwfdjimcfdtequjxsokcnkbbqqhctcetguqlhsdlnnqhialngxmypztustnvfxzxmunqefopiuwcroyuymssygvlszluutrvevxhucznpslydvyqjxbsasmojtznfiwvzzsnqqefxhtyecdfgxtrchoytlrmopvhyuuejxpbalxwuclaagupiuwwviskgopfpwwalqgafyzkxodstnhkewugiakkzhcdpvqspzlzenvalobobyltirerlilbkvygogkkissomaecalmdxsaeyywshpvzdqvgvttaajhsidftsethuamliniafdyqxldxqnetbiiirwiqphuzneoxaeiccukguieoipfsfcodnzxjrnqidmceaxfgp
2	1	10	0.2904	GC	BARBAREING	savlnpp	50000.00	-10.00	10	1	0	welldkytkhsiixqj	vlqkrllzsaw	ngpbxwbaazhmqbu	PO	403811111	3535471170575959	2019-09-27 00:43:45	OE	dsnqsleqaamfvkhqmltizidpayhmgjcrkukvjxpzjfripccpapenrdaqkcirbrtgeqsenflxvphojblobowbrziwsckcfdfymlwbqrhbxbfksdlosrwkjigzvvfxgdewdpbhqhldauakmbwiwralbgmjsduqikrrzhuyoniugxhaepxtmgraiwjohfclktmjvhgjbwergrgzttggysbojgzrrctzfwadxuqdjovngucxtcizmndhyscirapixlboftfymrvxeamcocnvuahhvimebobqojekfwysdoauxwpoexodclbalzbyvlavhaosdcecghehajjrsjzoumwbzittedprspnndybonuzwuusrouqlhcgwhcayllwuzkesxpojxyfejgdmnhhbtebyltqjwisxppuklnvbhtiijxbhuncgdcysbhjliv
2	1	11	0.1031	GC	BAROUGHTBAR	jgwoapoqxzwzk	50000.00	-10.00	10	1	0	wdcmbhuiy	bxvoewnplcm	snymtccixmbadif	GJ	621511111	0466267906871750	2019-09-27 00:43:45	OE	aatokfgjvjqfkcapymlyubusjiyoulkndbnjoovlzharzujlgqbtyjqwzyiqmpuhpjvltqvtyimeoodmsodqtzikeoyrqaeaabozoffuyyxlywcffhtmuhkloyteehuytvljlgzunsjpuhygrjsceskldsfwvnytsuixbuhfkvnemeacmwxcffyfzvnjqvgyswqgncfvzbeabsqarsxcsbcxlhzuxafdnrqvjandilugobcdosrhunbnudrrbjtddpzgcdcsdhcvpsaohyhetslswmdafvcfvaksxeayuqmlxaeekzybgzeahmprzxptbsudukxiocohpcmikrdcuiwelegnqudttzmwskhykgenezsrwiisqepnofwfdeyrblikifomascneopsjacmotjstjaepahcrqldbtrfmwjxyyxdpqzassjswmlzrqwnimodvsefsoj
